"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"13023","13023",4660.7
"13023","13024",70.32
"13023","13030",29.74
"13023","13041",456.5
"13023","13048",172.59
"13023","13050",111.57
"13023","13054",251.61
"13023","13069",64.44
"13023","13070",9.34
"13023","13076",447.14
"13023","13084",204.28
"13024","13001",99.42
"13024","13004",74.84
"13024","13012",730.1
"13024","13015",28.86
"13024","13023",46.43
"13024","13024",1864.77
"13024","13035",51.16
"13024","13037",75.29
"13024","13038",23.58
"13024","13048",99.38
"13024","13051",47.69
"13024","13052",31.34
"13024","13056",23.44
"13024","13069",25.87
"13024","13077",132.21
"13024","13081",47.16
"13024","13084",330.16
"13025","13011",24.73
"13025","13025",304.77
"13025","13028",131.72
"13025","13052",24.57
"13026","13026",24.73
"13026","13062",30.57
"13027","13027",277.99
"13028","13011",508.39
"13028","13012",117.45
"13028","13025",23.44
"13028","13028",6808.67
"13028","13032",570.78
"13028","13046",266.2
"13028","13048",299.39
"13028","13073",368.92
"13029","13006",45.89
"13029","13015",22.99
"13029","13017",31.34
"13029","13028",23.44
"13029","13029",8278.11
"13029","13030",132.3
"13029","13044",101.67
"13029","13051",35.7
"13029","13054",39.07
"13029","13059",251.01
"13029","13061",24.46
"13029","13076",23.44
"13030","13003",244.29
"13030","13006",145.44
"13030","13010",50.99
"13030","13015",228.47
"13030","13019",40.78
"13030","13021",24.46
"13030","13023",88.74
"13030","13029",515.12
"13030","13030",13921.68
"13030","13040",126.56
"13030","13041",26.01
"13030","13043",29.74
"13030","13044",25.87
"13030","13048",269.75
"13030","13050",83.04
"13030","13054",266.08
"13030","13055",150.18
"13030","13057",23.59
"13030","13058",20.94
"13030","13067",46.88
"13030","13070",23.44
"13030","13071",26.05
"13030","13074",1
"13030","13076",49.46
"13030","13077",47.17
"13030","13084",64.75
"13031","13012",23.44
"13031","13030",217.11
"13031","13031",277.52
"13031","13040",24.57
"13031","13048",308.1
"13031","13050",65.4
"13031","13071",64.09
"13031","13084",52.06
"13032","13011",24.57
"13032","13028",26.05
"13032","13032",568.6
"13032","13046",98.66
"13033","13033",292.82
"13034","13014",48.35
"13034","13028",78.37
"13034","13033",199.06
"13034","13034",394.41
"13034","13073",23.44
"13034","13079",51.3
"13035","13001",124.94
"13035","13002",24.57
"13035","13016",26.01
"13035","13035",678.5
"13035","13048",30.57
"13035","13057",22.4
"13035","13077",150.25
"13036","13012",61.97
"13036","13028",22.3
"13036","13036",370.55
"13036","13039",216.88
"13036","13048",25.25
"13036","13051",52.42
"13036","13073",25.25
"13036","13081",360.6
"13037","13001",50.58
"13037","13012",73
"13037","13016",26.01
"13037","13020",72.88
"13037","13024",26.01
"13037","13037",913.55
"13037","13048",73.68
"13037","13081",23.58
"13038","13003",22.99
"13038","13009",40.78
"13038","13012",54.15
"13038","13038",182.94
"13038","13045",53.74
"13038","13048",163.79
"13038","13052",323.96
"13038","13054",32.1
"13039","13012",48.35
"13039","13039",1654.5
"13039","13045",533.15
"13039","13048",162.59
"13039","13051",266.06
"13039","13069",26.01
"13039","13082",23.17
"13040","13018",24
"13040","13031",45.74
"13040","13040",195.6
"13041","13003",38.79
"13041","13005",23.17
"13041","13010",160.56
"13041","13013",26.49
"13041","13019",49.49
"13041","13023",342.2
"13041","13030",122.72
"13041","13041",7160.86
"13041","13048",75.82
"13041","13050",979.09
"13041","13054",399.57
"13041","13055",24
"13041","13067",1418.24
"13041","13070",362.59
"13041","13074",71.45
"13041","13076",185.96
"13041","13084",52.1
"13042","13028",25.25
"13042","13034",22.3
"13042","13042",169.05
"13042","13068",23.58
"13042","13079",23.59
"13042","13081",221.34
"13043","13030",24.73
"13043","13043",261.36
"13043","13084",49.71
"13044","13015",26.25
"13044","13017",23.17
"13044","13029",78.47
"13044","13044",967.48
"13044","13063",24.73
"13045","13012",186.85
"13045","13024",68.55
"13045","13036",26.05
"13045","13037",115.25
"13045","13038",29.74
"13045","13039",34.59
"13045","13045",450.07
"13045","13048",74.55
"13045","13051",70.54
"13045","13081",23.44
"13046","13032",131.54
"13046","13046",2139.95
"13046","13073",208.52
"13047","13047",100.98
"13048","13001",34.47
"13048","13002",23.58
"13048","13003",164.58
"13048","13008",150.67
"13048","13009",312.14
"13048","13010",192.83
"13048","13012",168.32
"13048","13016",84.94
"13048","13021",173.52
"13048","13022",244.62
"13048","13023",49.69
"13048","13024",27.48
"13048","13030",61.59
"13048","13036",26.05
"13048","13037",142.82
"13048","13038",328.39
"13048","13039",241.82
"13048","13041",23.58
"13048","13042",41.72
"13048","13045",106.37
"13048","13048",55347.9
"13048","13050",56.11
"13048","13051",8569.36
"13048","13052",893.7
"13048","13054",98.4
"13048","13055",59.88
"13048","13057",26.16
"13048","13061",107.4
"13048","13066",148.05
"13048","13069",610.44
"13048","13073",11.65
"13048","13074",21.47
"13048","13075",582.76
"13048","13076",193.67
"13048","13077",581.32
"13048","13081",53.25
"13048","13082",1382.31
"13048","13083",1721.61
"13048","13084",27.25
"13049","13018",51.88
"13049","13028",431.82
"13049","13049",216.39
"13050","13003",85.71
"13050","13013",17.98
"13050","13019",272.21
"13050","13023",103.42
"13050","13029",28.21
"13050","13041",1649.54
"13050","13050",3478.49
"13050","13054",136.99
"13050","13067",81.41
"13050","13070",51.74
"13050","13074",21.97
"13050","13076",138.88
"13051","13003",70.46
"13051","13008",61.08
"13051","13009",29.64
"13051","13010",59.38
"13051","13012",37.18
"13051","13013",48.24
"13051","13017",12.88
"13051","13022",1035.28
"13051","13024",73.01
"13051","13029",200.88
"13051","13030",175.79
"13051","13034",29.64
"13051","13037",99.67
"13051","13039",244.66
"13051","13041",23.59
"13051","13048",12127.06
"13051","13050",53.12
"13051","13051",24080.41
"13051","13052",80.09
"13051","13056",48.27
"13051","13060",30.65
"13051","13061",233.14
"13051","13062",80.19
"13051","13063",72.46
"13051","13066",27.25
"13051","13069",378.53
"13051","13073",29.64
"13051","13075",281.96
"13051","13077",253.61
"13051","13079",26.05
"13051","13081",158.27
"13051","13082",749.77
"13051","13083",1109.93
"13051","13084",24.46
"13052","13003",324.79
"13052","13005",48.04
"13052","13009",288.13
"13052","13023",42.1
"13052","13030",50.69
"13052","13038",133.19
"13052","13048",1504.12
"13052","13051",105.36
"13052","13052",4121.17
"13052","13054",48.55
"13052","13069",43.53
"13052","13083",132.5
"13052","13084",37.82
"13053","13027",46.99
"13053","13035",24.57
"13053","13053",388.84
"13053","13060",541.85
"13053","13077",28.86
"13054","13002",23.17
"13054","13003",1615
"13054","13005",28.86
"13054","13009",234.82
"13054","13023",219.66
"13054","13029",26.45
"13054","13030",195.46
"13054","13038",29.63
"13054","13041",23.59
"13054","13048",506.13
"13054","13052",61.69
"13054","13054",1894.76
"13054","13055",124.08
"13054","13058",32.15
"13054","13061",25.25
"13054","13065",29.64
"13054","13083",66.65
"13054","13084",23.44
"13055","13003",384.47
"13055","13009",23.44
"13055","13023",52.5
"13055","13030",152.65
"13055","13041",216.28
"13055","13048",51.82
"13055","13052",24.57
"13055","13054",310.78
"13055","13055",1354.4
"13055","13084",26.05
"13056","13001",110
"13056","13002",102.67
"13056","13010",23.17
"13056","13013",23.17
"13056","13016",482.21
"13056","13022",20.53
"13056","13048",24
"13056","13051",24
"13056","13056",2732.68
"13056","13057",45.24
"13056","13061",28.86
"13056","13066",30.57
"13056","13077",2998.62
"13056","13083",157.05
"13057","13002",23.44
"13057","13010",99.91
"13057","13051",23.59
"13057","13056",98.39
"13057","13057",2377.48
"13057","13077",786.85
"13057","13083",287.91
"13058","13003",23.44
"13058","13006",61.57
"13058","13029",74.71
"13058","13030",74.09
"13058","13048",58.11
"13058","13052",24.73
"13058","13054",46.76
"13058","13058",1228.98
"13058","13084",26.86
"13059","13006",68.02
"13059","13029",326.67
"13059","13059",2385.99
"13059","13079",28.86
"13060","13051",25.25
"13060","13053",202.52
"13060","13060",172.01
"13060","13077",142.1
"13061","13008",834.08
"13061","13010",8.21
"13061","13013",26.01
"13061","13016",52.63
"13061","13021",98.91
"13061","13048",423.36
"13061","13051",434.03
"13061","13056",29.9
"13061","13057",92.56
"13061","13061",11010.1
"13061","13066",59.38
"13061","13072",472.97
"13061","13075",13.69
"13061","13076",64.32
"13061","13077",218.66
"13061","13083",217.93
"13062","13018",31.34
"13062","13026",30.57
"13062","13051",29.74
"13062","13062",500.91
"13063","13010",60.74
"13063","13013",236.69
"13063","13017",84.08
"13063","13048",22.16
"13063","13050",30.57
"13063","13063",20131.3
"13063","13067",26.05
"13063","13074",29.64
"13063","13076",1952.5
"13063","13077",25.87
"13063","13084",128.29
"13064","13010",92.15
"13064","13013",54.31
"13064","13017",22.3
"13064","13064",672.27
"13064","13067",827.14
"13064","13076",459.39
"13065","13003",73.21
"13065","13005",1166.75
"13065","13010",198.45
"13065","13013",78.46
"13065","13023",54.5
"13065","13041",46.63
"13065","13051",26.25
"13065","13065",2736.81
"13065","13076",180.61
"13066","13013",25.25
"13066","13021",200.1
"13066","13048",104.37
"13066","13066",1248.09
"13066","13069",318.43
"13066","13074",29.74
"13066","13075",358.4
"13066","13076",76.45
"13066","13077",27.25
"13066","13083",43.48
"13067","13003",27.55
"13067","13005",23.17
"13067","13010",1008.03
"13067","13013",134.34
"13067","13019",98.2
"13067","13021",49.6
"13067","13030",29.74
"13067","13041",284.28
"13067","13050",101.95
"13067","13051",23.44
"13067","13058",96.38
"13067","13063",52.1
"13067","13064",486.41
"13067","13066",49.63
"13067","13067",10054.33
"13067","13070",249.71
"13067","13074",162.73
"13067","13076",762.46
"13067","13084",159.48
"13068","13042",31.34
"13068","13048",31.34
"13068","13068",440.2
"13068","13079",247.4
"13068","13081",336.58
"13069","13008",29.64
"13069","13010",31.34
"13069","13023",58.99
"13069","13041",50.69
"13069","13046",23.58
"13069","13048",230.04
"13069","13051",69.49
"13069","13054",23.44
"13069","13066",24
"13069","13069",17671.96
"13069","13075",633.07
"13069","13077",39.55
"13069","13082",108.34
"13069","13084",306.7
"13070","13010",204.8
"13070","13013",292.58
"13070","13019",23.17
"13070","13023",23.44
"13070","13041",70.81
"13070","13050",27.07
"13070","13051",65.68
"13070","13067",792.66
"13070","13070",923.54
"13070","13074",403.31
"13070","13076",81.42
"13070","13077",25.68
"13071","13037",199.06
"13071","13051",25.25
"13071","13071",22.99
"13072","13003",24.73
"13072","13008",257.29
"13072","13048",58.02
"13072","13051",24.73
"13072","13061",767.69
"13072","13072",1126.75
"13072","13077",90.75
"13072","13083",132.3
"13073","13028",526.21
"13073","13034",22.99
"13073","13046",244.91
"13073","13073",1842.09
"13073","13079",23.17
"13074","13005",121.13
"13074","13010",1085.5
"13074","13013",310.09
"13074","13041",106.74
"13074","13048",35.63
"13074","13050",26.01
"13074","13051",24.93
"13074","13063",27.25
"13074","13067",392.05
"13074","13070",113.11
"13074","13074",3642.56
"13074","13075",23.44
"13074","13076",292.72
"13074","13084",26.05
"13075","13010",45.47
"13075","13013",25.87
"13075","13021",220.25
"13075","13048",441.38
"13075","13051",129.47
"13075","13052",23.17
"13075","13066",199.44
"13075","13067",31.34
"13075","13069",1628.3
"13075","13075",2764.52
"13075","13076",74.4
"13075","13082",443.87
"13075","13083",40.9
"13076","13006",39.67
"13076","13010",1963.76
"13076","13013",491.27
"13076","13017",26.05
"13076","13021",94.72
"13076","13029",48
"13076","13030",79.51
"13076","13041",364.62
"13076","13048",48.16
"13076","13050",193.7
"13076","13051",25.91
"13076","13052",23.44
"13076","13063",1625.09
"13076","13064",306.07
"13076","13066",45.29
"13076","13067",277.68
"13076","13069",27.25
"13076","13070",191.59
"13076","13074",237.25
"13076","13075",105.99
"13076","13076",19359.72
"13076","13077",71.3
"13076","13081",46.43
"13076","13082",29.64
"13076","13083",42.73
"13076","13084",76.73
"13077","13001",324.24
"13077","13002",776.69
"13077","13004",127.33
"13077","13008",111.5
"13077","13010",27.25
"13077","13012",48.95
"13077","13016",983.83
"13077","13023",30.57
"13077","13024",226.06
"13077","13030",26.05
"13077","13035",50.69
"13077","13048",574.92
"13077","13051",112.24
"13077","13052",29.74
"13077","13053",54.52
"13077","13056",2077.43
"13077","13057",1118.64
"13077","13060",119.43
"13077","13061",306.46
"13077","13066",7.17
"13077","13067",23.44
"13077","13076",102.29
"13077","13077",33700.05
"13077","13082",24.46
"13077","13083",631.97
"13078","13026",23.44
"13078","13078",53.18
"13079","13028",27.25
"13079","13029",26.05
"13079","13036",30.72
"13079","13042",78.2
"13079","13045",30.72
"13079","13068",26.25
"13079","13081",50.84
"13080","13080",282.14
"13081","13003",26.05
"13081","13012",26.25
"13081","13013",79.56
"13081","13021",156.13
"13081","13024",44.6
"13081","13028",22.3
"13081","13034",22.3
"13081","13036",174.89
"13081","13037",216.36
"13081","13042",46.87
"13081","13048",200.39
"13081","13051",154.68
"13081","13065",24.73
"13081","13068",905.83
"13081","13073",150.62
"13081","13076",45.74
"13081","13081",3206.3
"13081","13083",56.89
"13082","13003",24.46
"13082","13010",23.44
"13082","13021",22.3
"13082","13029",58.16
"13082","13048",852.47
"13082","13051",348.26
"13082","13052",29.64
"13082","13066",49.59
"13082","13069",135.57
"13082","13075",239.18
"13082","13076",34.66
"13082","13082",3879.65
"13082","13083",487.17
"13082","13084",26.01
"13083","13002",74.11
"13083","13003",13.22
"13083","13008",27.25
"13083","13015",25.25
"13083","13016",24.46
"13083","13022",105.78
"13083","13029",23.17
"13083","13039",53.32
"13083","13048",2708.83
"13083","13051",1356.58
"13083","13052",132.5
"13083","13053",19.89
"13083","13056",24.46
"13083","13057",48.35
"13083","13061",165.96
"13083","13063",30.57
"13083","13066",201.42
"13083","13069",23.44
"13083","13074",26.01
"13083","13075",363.96
"13083","13076",67.44
"13083","13077",218.48
"13083","13081",26.01
"13083","13082",690.35
"13083","13083",4893.05
"13084","13003",23.59
"13084","13006",96.74
"13084","13009",46.75
"13084","13018",23.44
"13084","13023",341.21
"13084","13024",293.38
"13084","13029",29.64
"13084","13030",108.01
"13084","13031",54.2
"13084","13043",60.31
"13084","13047",26.25
"13084","13048",6.04
"13084","13050",22.3
"13084","13058",278.88
"13084","13063",52.12
"13084","13064",26.25
"13084","13069",61.14
"13084","13076",26.05
"13084","13084",5670.69
